      #(P)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
0.438498      0.281652      0.281652   4.63102e-17   1.18443e-56   5.19904e-17   2.14463e-33     0.0959201             0       8.24392      0.964356      -7.27956       19.8524
0.439688      0.281956      0.281956   2.36822e-17   1.18443e-56   2.83981e-17   5.60846e-34     0.0960237             0       8.25282      0.965397      -7.28742       19.8953
0.440874      0.282259      0.282259   7.21034e-19   1.93018e-41   1.36433e-18   5.19889e-37     0.0961268             0       8.26168      0.966434      -7.29525       19.9381
0.442058       0.28256       0.28256   3.31794e-17   9.00455e-50   3.87051e-17   1.10087e-33     0.0962295             0       8.27051      0.967467      -7.30304       19.9807
0.443238      0.282861      0.282861   2.12324e-17   1.26438e-56   2.51488e-17   4.50817e-34     0.0963318             0        8.2793      0.968495      -7.31081       20.0232
0.444415       0.28316       0.28316    4.5268e-17   1.93018e-41   5.19815e-17   2.04919e-33     0.0964337             0       8.28806      0.969519      -7.31854       20.0656
0.445589      0.283458      0.283458   4.54173e-17   4.13159e-50   5.33559e-17   2.06273e-33     0.0965352             0       8.29678       0.97054      -7.32624       20.1078
 0.44676      0.283755      0.283755   1.14654e-17   1.44068e-56   1.35238e-17   1.31455e-34     0.0966363             0       8.30547      0.971556      -7.33391         20.15
0.447928       0.28405       0.28405   1.13414e-17    1.4399e-56    1.3318e-17   1.28627e-34     0.0967369             0       8.31412      0.972568      -7.34155        20.192
0.449093      0.284345      0.284345   2.24162e-17    1.4399e-56   2.62209e-17   5.02485e-34     0.0968372             0       8.32274      0.973576      -7.34916       20.2339
0.450255      0.284638      0.284638   1.75751e-19    1.4399e-56   3.32553e-19   3.08883e-38     0.0969371             0       8.33133      0.974581      -7.35675       20.2756
0.451414       0.28493       0.28493   2.23616e-17    1.4399e-56   2.61401e-17   5.00039e-34     0.0970366             0       8.33988      0.975581       -7.3643       20.3173
 0.45257      0.285221      0.285221   3.48679e-17    1.4399e-56   4.13954e-17   1.21577e-33     0.0971357             0        8.3484      0.976578      -7.37182       20.3588
0.453723      0.285511      0.285511   3.30045e-17    1.4399e-56   3.84839e-17    1.0893e-33     0.0972345             0       8.35688       0.97757      -7.37931       20.4002
0.454873        0.2858        0.2858   2.52181e-17    1.4399e-56   3.05494e-17   6.35952e-34     0.0973328             0       8.36534      0.978559      -7.38678       20.4415
 0.45602      0.286088      0.286088   5.06458e-17    1.4399e-56    5.7598e-17   2.56499e-33     0.0974308             0       8.37376      0.979544      -7.39421       20.4827
0.457165      0.286374      0.286374   1.16768e-17    1.4399e-56   1.38959e-17   1.36348e-34     0.0975284             0       8.38215      0.980526      -7.40162       20.5238
0.458307       0.28666       0.28666   3.51781e-17    1.4399e-56    4.0565e-17    1.2375e-33     0.0976257             0        8.3905      0.981503        -7.409       20.5647
0.459446      0.286944      0.286944   1.15547e-17    1.4399e-56   1.36781e-17   1.33511e-34     0.0977225             0       8.39883      0.982477      -7.41635       20.6055
0.460582      0.287228      0.287228   1.12666e-17    1.4399e-56   1.31996e-17   1.26937e-34     0.0978191             0       8.40713      0.983448      -7.42368       20.6463
0.461715       0.28751       0.28751   2.21953e-17    1.4399e-56   2.59046e-17   4.92631e-34     0.0979152             0       8.41539      0.984414      -7.43098       20.6869
0.462846      0.287791      0.287791   2.22623e-17    1.4399e-56   2.59975e-17   4.95611e-34      0.098011             0       8.42362      0.985377      -7.43825       20.7274
0.463974      0.288072      0.288072   8.01056e-19    1.4399e-56   1.51575e-18    6.4169e-37     0.0981065             0       8.43183      0.986337      -7.44549       20.7678
0.465099      0.288351      0.288351    2.2543e-17    1.4399e-56   2.64143e-17   5.08187e-34     0.0982016             0          8.44      0.987293      -7.45271        20.808
0.466221      0.288629      0.288629   4.83041e-17    1.4399e-56   5.44121e-17   2.33329e-33     0.0982963             0       8.44814      0.988246       -7.4599       20.8482
0.467341      0.288906      0.288906   3.36937e-17    1.4399e-56   3.94359e-17   1.13527e-33     0.0983907             0       8.45626      0.989195      -7.46706       20.8883
0.468458      0.289183      0.289183   1.04551e-17    1.4399e-56   1.30749e-17   1.09309e-34     0.0984848             0       8.46434      0.990141       -7.4742       20.9282
0.469573      0.289458      0.289458    2.2832e-17   3.86036e-41   2.68812e-17   5.21301e-34     0.0985785             0        8.4724      0.991083      -7.48132       20.9681
0.470685      0.289732      0.289732   2.23466e-17   4.28931e-44   2.61183e-17   4.99372e-34     0.0986719             0       8.48043      0.992022       -7.4884       21.0078
0.471794      0.290005      0.290005   3.50951e-17   1.83946e-53   4.06234e-17   1.23166e-33      0.098765             0       8.48842      0.992958      -7.49547       21.0475
0.472901      0.290278      0.290278   5.10352e-17   1.50321e-56   5.76849e-17    2.6046e-33     0.0988577             0       8.49639       0.99389       -7.5025        21.087
0.474005      0.290549      0.290549   2.23002e-17   1.50321e-56   2.60513e-17     4.973e-34     0.0989501             0       8.50433      0.994819      -7.50952       21.1265
0.475107      0.290819      0.290819   6.04672e-19   1.50321e-56   1.14415e-18   3.65628e-37     0.0990422             0       8.51225      0.995745       -7.5165       21.1658
0.476206      0.291089      0.291089    2.1912e-17   1.50321e-56   2.55489e-17   4.80138e-34     0.0991339             0       8.52013      0.996667      -7.52347        21.205
0.477303      0.291357      0.291357   1.24958e-17   1.50321e-56   1.54801e-17   1.56144e-34     0.0992254             0       8.52799      0.997587      -7.53041       21.2442
0.478397      0.291625      0.291625   1.07974e-17   1.50321e-56   1.26246e-17   1.16585e-34     0.0993165             0       8.53582      0.998503      -7.53732       21.2832
0.479489      0.291891      0.291891   3.26766e-18   1.93018e-41   6.18301e-18   1.06776e-35     0.0994073             0       8.54363      0.999416      -7.54421       21.3222
0.480578      0.292157      0.292157   1.16958e-17   6.57055e-50   1.39305e-17   1.36793e-34     0.0994978             0       8.55141       1.00033      -7.55108        21.361
0.481665      0.292422      0.292422   1.15301e-17   3.86036e-41   1.36352e-17   1.32943e-34      0.099588             0       8.55916       1.00123      -7.55793       21.3997
0.482749      0.292686      0.292686   4.63549e-17   2.71918e-48   5.20307e-17   2.14878e-33     0.0996779             0       8.56688       1.00214      -7.56475       21.4384
0.483831      0.292949      0.292949   3.12796e-19   1.75826e-56   5.91868e-19   9.78416e-38     0.0997674             0       8.57458       1.00304      -7.57154       21.4769
 0.48491      0.293211      0.293211   2.23791e-17   1.76236e-56   2.61658e-17   5.00823e-34     0.0998567             0       8.58225       1.00393      -7.57832       21.5154
0.485988      0.293472      0.293472   1.11689e-17   1.76236e-56   1.30528e-17   1.24745e-34     0.0999457             0        8.5899       1.00483      -7.58507       21.5537
0.487063      0.293733      0.293733   4.63274e-17   1.76236e-56   5.20058e-17   2.14623e-33      0.100034             0       8.59752       1.00572       -7.5918        21.592
0.488135      0.293992      0.293992   4.44614e-17   1.76236e-56   5.19066e-17   1.97681e-33      0.100123             0       8.60512       1.00661      -7.59851       21.6302
0.489205      0.294251      0.294251   1.33952e-17   1.76236e-56   1.73303e-17    1.7943e-34      0.100211             0       8.61269       1.00749      -7.60519       21.6682
0.490273      0.294509      0.294509   2.17378e-17   1.76236e-56    2.5368e-17   4.72534e-34      0.100299             0       8.62023       1.00838      -7.61186       21.7062
0.491339      0.294765      0.294765   3.51849e-17   1.76236e-56   4.19695e-17   1.23798e-33      0.100386             0       8.62776       1.00926       -7.6185       21.7441
0.492402      0.295022      0.295022   4.94053e-17   1.76236e-56   5.57685e-17   2.44089e-33      0.100473             0       8.63525       1.01013      -7.62512       21.7819
0.493463      0.295277      0.295277   4.66269e-17   1.76236e-56   5.23218e-17   2.17407e-33       0.10056             0       8.64272       1.01101      -7.63172       21.8196
0.494522      0.295531      0.295531   2.48481e-17   1.76236e-56   3.15786e-17    6.1743e-34      0.100647             0       8.65017       1.01188      -7.63829       21.8573
0.495578      0.295785      0.295785    4.6289e-17   1.76236e-56    5.1972e-17   2.14267e-33      0.100733             0       8.65759       1.01275      -7.64485       21.8948
0.496632      0.296038      0.296038   4.68836e-17   3.86036e-41   5.26448e-17   2.19808e-33      0.100819             0       8.66499       1.01361      -7.65138       21.9322
0.497685       0.29629       0.29629   1.15291e-17   2.35923e-49   1.36335e-17   1.32921e-34      0.100905             0       8.67237       1.01448      -7.65789       21.9696
0.498734      0.296541      0.296541   1.01353e-17   1.92366e-56     2.268e-17   1.02725e-34      0.100991             0       8.67972       1.01534      -7.66439       22.0069
0.499782      0.296791      0.296791   2.21076e-17    1.9248e-56   2.57877e-17   4.88746e-34      0.101076             0       8.68705       1.01619      -7.67086        22.044
0.500828      0.297041      0.297041   1.26328e-17    1.9248e-56   1.57575e-17   1.59587e-34      0.101161             0       8.69436       1.01705      -7.67731       22.0811
0.501871       0.29729       0.29729   1.22093e-17    1.9248e-56   1.49086e-17   1.49067e-34      0.101246             0       8.70164        1.0179      -7.68374       22.1181
0.502912      0.297538      0.297538    4.7048e-17   4.31601e-41   5.28419e-17   2.21351e-33       0.10133             0        8.7089       1.01875      -7.69015       22.1551
0.503951      0.297785      0.297785   4.31606e-17   3.79616e-41   5.04778e-17   1.86284e-33      0.101415             0       8.71614        1.0196      -7.69654       22.1919
0.504988      0.298032      0.298032   1.58366e-17   9.35837e-51   2.48902e-17   2.50798e-34      0.101498             0       8.72335       1.02044      -7.70291       22.2287
0.506023      0.298277      0.298277   1.55399e-17   2.27035e-56   2.33166e-17   2.41488e-34      0.101582             0       8.73055       1.02128      -7.70927       22.2653
0.507056      0.298522      0.298522   4.78425e-17    2.2716e-56   5.40217e-17    2.2889e-33      0.101666             0       8.73772       1.02212       -7.7156       22.3019
0.508086      0.298767      0.298767   1.79819e-18    2.2716e-56   3.40251e-18    3.2335e-36      0.101749             0       8.74487       1.02296      -7.72191       22.3384
0.509115       0.29901       0.29901   6.78305e-17    2.2716e-56   7.59268e-17   4.60097e-33      0.101832             0       8.75199       1.02379       -7.7282       22.3748
0.510142      0.299253      0.299253   1.14516e-17   5.45937e-41   1.35004e-17   1.31138e-34      0.101914             0        8.7591       1.02462      -7.73448       22.4112
0.511166      0.299495      0.299495   1.23141e-17   9.09895e-43   2.60757e-17   1.51638e-34      0.101997             0       8.76618       1.02545      -7.74073       22.4475
0.512189      0.299736      0.299736   1.06805e-17   2.77531e-51   1.25696e-17   1.14074e-34      0.102079             0       8.77324       1.02628      -7.74697       22.4836
