      #(P)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 -0.0106     0.0157796             0             0     0.0157796     0.0156869   0.000248997             0     0.0012438     0.0149256     0.0111942   -0.00373141    0.00543671
 -0.0108     0.0161278             0             0     0.0161278     0.0160316   0.000260104             0    0.00128078     0.0153694      0.011527   -0.00384234    0.00567899
  -0.011     0.0165211             0             0     0.0165211     0.0164209   0.000272947             0    0.00132303     0.0158764     0.0119073    -0.0039691    0.00595911
 -0.0112     0.0169824             0             0     0.0169824     0.0168773   0.000288401             0    0.00137375      0.016485     0.0123638   -0.00412126    0.00629622
 -0.0114     0.0175607             0             0     0.0175607     0.0174492   0.000308377             0    0.00143858     0.0172629     0.0129472   -0.00431573    0.00673197
 -0.0116     0.0184256             0             0     0.0184256     0.0183039   0.000339502             0    0.00153949     0.0184739     0.0138554   -0.00461847    0.00741098
 -0.0117     0.0193859             0             0     0.0193859     0.0192517   0.000375814             0    0.00165819     0.0198982     0.0149237   -0.00497456    0.00820323
-0.0117058     0.0195507             0             0     0.0195507     0.0194142   0.000382229             0    0.00167945     0.0201534     0.0151151   -0.00503835     0.0083432
-0.0117087     0.0197187             0             0     0.0197187     0.0195798   0.000388829             0     0.0017015      0.020418     0.0153135    -0.0051045    0.00848722
-0.0117094     0.0197697             0             0     0.0197697       0.01963   0.000390841             0     0.0017082     0.0204984     0.0153738   -0.00512461    0.00853114
-0.0117096      0.019783             0             0      0.019783     0.0196431   0.000391367             0    0.00170995     0.0205194     0.0153896   -0.00512986    0.00854261
-0.0117096     0.0198389             0             0     0.0198389     0.0196983   0.000393583             0    0.00171732     0.0206078     0.0154558   -0.00515195    0.00859097
-0.0117091     0.0198771             0             0     0.0198771     0.0197358   0.000395099             0    0.00172258     0.0206709     0.0155032   -0.00516773    0.00862406
-0.0117035      0.019487             0             0      0.019487     0.0193514   0.000379742             0    0.00167124     0.0200549     0.0150412   -0.00501372    0.00828895
-0.0116863     0.0191588             0             0     0.0191588     0.0190277   0.000367059             0    0.00162943     0.0195531     0.0146648   -0.00488828     0.0080122
-0.0116755     0.0229842             0             0     0.0229842     0.0227798   0.000528273             0    0.00222704     0.0267245     0.0200433   -0.00668112     0.0115321
-0.0116668     0.0230182             0             0     0.0230182     0.0228131   0.000529839             0    0.00223264     0.0267917     0.0200937   -0.00669791     0.0115663
-0.0116476     0.0187542             0             0     0.0187542     0.0186284   0.000351719             0    0.00157922     0.0189506     0.0142129   -0.00473765    0.00767751
-0.0116381     0.0186803             0             0     0.0186803     0.0185554   0.000348953             0    0.00157021     0.0188425     0.0141319   -0.00471062    0.00761717
-0.0116212     0.0226138             0             0     0.0226138     0.0224196   0.000511384             0    0.00215346     0.0258416     0.0193812   -0.00646039     0.0111631
-0.0116091      0.022357             0             0      0.022357     0.0221693   0.000499837             0    0.00210556     0.0252667       0.01895   -0.00631667     0.0109108
-0.0115844     0.0183359             0             0     0.0183359     0.0182154   0.000336207             0    0.00152879     0.0183455     0.0137591   -0.00458637    0.00733908
-0.0115677     0.0182463             0             0     0.0182463     0.0181268   0.000332928             0    0.00151815     0.0182179     0.0136634   -0.00455446    0.00726755
-0.011564      0.018225             0             0      0.018225     0.0181057   0.000332149             0    0.00151564     0.0181876     0.0136407   -0.00454691    0.00725056
-0.0115564     0.0181891             0             0     0.0181891     0.0180703   0.000330843             0    0.00151137     0.0181364     0.0136023   -0.00453411    0.00722207
-0.0115496     0.0181551             0             0     0.0181551     0.0180368   0.000329609             0     0.0015073     0.0180876     0.0135657    -0.0045219    0.00719515
