      #(P)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
0.243597      0.313481             0             0      0.313481       0.24004     0.0982703             0      0.146824       1.76189       1.32142     -0.440473       2.14065
0.244597      0.313983             0             0      0.313983      0.240262     0.0985853             0      0.147201       1.76641       1.32481     -0.441602       2.14749
0.245597      0.314484             0             0      0.314484      0.240481     0.0989003             0      0.147577       1.77093        1.3282     -0.442732       2.15433
0.246597      0.314984             0             0      0.314984      0.240699     0.0992151             0      0.147954       1.77545       1.33159     -0.443863       2.16117
0.247597      0.315484             0             0      0.315484      0.240915     0.0995298             0      0.148332       1.77998       1.33498     -0.444995         2.168
0.248597      0.315982             0             0      0.315982      0.241129     0.0998445             0      0.148709       1.78451       1.33838     -0.446127       2.17484
0.249597      0.316479             0             0      0.316479      0.241341      0.100159             0      0.149087       1.78905       1.34178     -0.447262       2.18167
0.250597      0.316975             0             0      0.316975       0.24155      0.100473             0      0.149466       1.79359       1.34519     -0.448397        2.1885
0.251597      0.317471             0             0      0.317471      0.241758      0.100788             0      0.149844       1.79813        1.3486     -0.449533       2.19532
0.252597      0.317965             0             0      0.317965      0.241964      0.101102             0      0.150224       1.80268       1.35201     -0.450671       2.20215
0.253097      0.318212             0             0      0.318212      0.242066      0.101259             0      0.150414       1.80496       1.35372     -0.451241       2.20556
0.254097      0.318705             0             0      0.318705      0.242269      0.101573             0      0.150794       1.80952       1.35714     -0.452381       2.21238
0.255097      0.319198             0             0      0.319198       0.24247      0.101887             0      0.151174       1.81409       1.36057     -0.453522       2.21919
0.256097      0.319689             0             0      0.319689      0.242668      0.102201             0      0.151555       1.81866         1.364     -0.454666       2.22601
0.257097      0.320179             0             0      0.320179      0.242865      0.102515             0      0.151937       1.82324       1.36743     -0.455811       2.23282
0.258097      0.320669             0             0      0.320669      0.243059      0.102828             0      0.152319       1.82783       1.37087     -0.456958       2.23963
0.259097      0.321157             0             0      0.321157      0.243251      0.103142             0      0.152702       1.83243       1.37432     -0.458107       2.24644
0.260097      0.321645             0             0      0.321645      0.243441      0.103456             0      0.153086       1.83703       1.37777     -0.459258       2.25325
0.261097      0.322132             0             0      0.322132      0.243628      0.103769             0       0.15347       1.84164       1.38123     -0.460411       2.26005
0.262097      0.322618             0             0      0.322618      0.243813      0.104082             0      0.153855       1.84626        1.3847     -0.461566       2.26686
0.263097      0.323103             0             0      0.323103      0.243996      0.104396             0      0.154241       1.85089       1.38817     -0.462724       2.27366
0.264097      0.323588             0             0      0.323588      0.244176      0.104709             0      0.154628       1.85554       1.39165     -0.463884       2.28046
0.265097      0.324071             0             0      0.324071      0.244354      0.105022             0      0.155016       1.86019       1.39514     -0.465047       2.28725
0.266097      0.324554             0             0      0.324554      0.244529      0.105335             0      0.155404       1.86485       1.39864     -0.466213       2.29405
0.267097      0.325036             0             0      0.325036      0.244701      0.105648             0      0.155794       1.86953       1.40214     -0.467381       2.30084
0.268097      0.325517             0             0      0.325517      0.244871      0.105961             0      0.156184       1.87421       1.40566     -0.468553       2.30763
0.269097      0.325997             0             0      0.325997      0.245038      0.106274             0      0.156576       1.87891       1.40919     -0.469729       2.31442
0.270097      0.326476             0             0      0.326476      0.245202      0.106587             0      0.156969       1.88363       1.41272     -0.470908       2.32121
0.271097      0.326955             0             0      0.326955      0.245363      0.106899             0      0.157363       1.88836       1.41627      -0.47209       2.32799
0.272097      0.327433             0             0      0.327433      0.245521      0.107212             0      0.157759       1.89311       1.41983     -0.473277       2.33478
0.273097       0.32791             0             0       0.32791      0.245676      0.107525             0      0.158156       1.89787        1.4234     -0.474468       2.34156
0.274097      0.328386             0             0      0.328386      0.245828      0.107837             0      0.158554       1.90265       1.42699     -0.475663       2.34834
0.275097      0.328861             0             0      0.328861      0.245976       0.10815             0      0.158955       1.90746       1.43059     -0.476864       2.35512
0.276097      0.329336             0             0      0.329336      0.246121      0.108462             0      0.159357       1.91228       1.43421      -0.47807        2.3619
0.277097       0.32981             0             0       0.32981      0.246262      0.108775             0       0.15976       1.91712       1.43784     -0.479281       2.36868
0.278097      0.330284             0             0      0.330284      0.246399      0.109087             0      0.160166       1.92199        1.4415     -0.480498       2.37546
0.279097      0.330756             0             0      0.330756      0.246532        0.1094             0      0.160574       1.92689       1.44517     -0.481722       2.38223
0.280097      0.331228             0             0      0.331228      0.246661      0.109712             0      0.160984       1.93181       1.44886     -0.482953       2.38901
0.281097      0.331699             0             0      0.331699      0.246786      0.110024             0      0.161397       1.93677       1.45258     -0.484192       2.39578
0.282097       0.33217             0             0       0.33217      0.246905      0.110337             0      0.161813       1.94176       1.45632     -0.485439       2.40255
0.283096       0.33264             0             0       0.33264       0.24702      0.110649             0      0.162232       1.94678       1.46009     -0.486695       2.40932
0.284096      0.333109             0             0      0.333109      0.247129      0.110961             0      0.162654       1.95184       1.46388     -0.487961       2.41609
0.285096      0.333577             0             0      0.333577      0.247232      0.111274             0      0.163079       1.95695       1.46771     -0.489238       2.42287
0.286096      0.334045             0             0      0.334045      0.247328      0.111586             0      0.163509       1.96211       1.47158     -0.490527       2.42964
0.287096      0.334513             0             0      0.334513      0.247418      0.111899             0      0.163943       1.96732       1.47549     -0.491829       2.43641
0.288096       0.33498             0             0       0.33498      0.247501      0.112211             0      0.164382       1.97258       1.47944     -0.493146       2.44318
0.289096      0.335446             0             0      0.335446      0.247575      0.112524             0      0.164827       1.97792       1.48344      -0.49448       2.44996
0.290096      0.335912             0             0      0.335912       0.24764      0.112837             0      0.165277       1.98333        1.4875     -0.495832       2.45673
0.291096      0.336377             0             0      0.336377      0.247694       0.11315             0      0.165735       1.98883       1.49162     -0.497206       2.46351
0.292096      0.336842             0             0      0.336842      0.247737      0.113463             0      0.166202       1.99442       1.49582     -0.498606       2.47029
0.293096      0.337307             0             0      0.337307      0.247766      0.113776             0      0.166678       2.00014        1.5001     -0.500034       2.47707
0.294096      0.337772             0             0      0.337772       0.24778       0.11409             0      0.167166       2.00599       1.50449     -0.501497       2.48386
0.295096      0.338236             0             0      0.338236      0.247774      0.114404             0      0.167667       2.01201         1.509     -0.503002       2.49065
0.296096      0.338701             0             0      0.338701      0.247746      0.114718             0      0.168186       2.01823       1.51368     -0.504559       2.49746
0.297096      0.339166             0             0      0.339166      0.247688      0.115034             0      0.168728       2.02473       1.51855     -0.506183       2.50427
0.298096      0.339632             0             0      0.339632      0.247591       0.11535             0      0.169299       2.03159       1.52369     -0.507897        2.5111
0.299096        0.3401             0             0        0.3401      0.247438      0.115668             0      0.169914       2.03897       1.52923     -0.509742       2.51796
0.300096       0.34057             0             0       0.34057      0.247195      0.115988             0      0.170601       2.04721       1.53541     -0.511802       2.52486
